2006-09-05	01:33:30.7
2006-10-21	01:53:39.7
2006-05-04	01:57:04.9
2006-09-03	01:46:07.5
2006-10-06	01:55:40.0
2006-01-26	01:34:15.0
2006-05-10	01:30:25.2
2006-07-22	01:59:14.6
2006-06-08	01:52:08.1
2006-01-04	01:46:04.0
2006-12-31	01:48:08.6
2006-07-01	01:40:10.5
2006-07-14	01:50:03.0
2006-09-18	01:57:00.8
2006-03-27	01:55:43.2
2006-01-04	01:35:25.2
2006-03-26	01:39:14.5
2006-12-20	01:31:10.0
2006-11-12	01:50:20.2
2006-06-01	01:30:38.1
2006-01-29	01:42:56.8
2006-11-21	01:34:27.1
2006-07-24	01:36:29.5
2006-05-15	01:55:44.5
2006-10-04	01:59:44.0
2006-08-01	01:38:27.6
2006-01-16	01:45:41.4
2006-08-09	01:30:00.7
2006-10-27	01:47:23.3
2006-10-16	01:52:45.7
2006-10-01	01:59:38.2
2006-08-24	01:32:23.7
2006-12-20	01:49:42.4
2006-05-15	01:49:38.7
2006-08-04	01:54:44.3
2006-03-16	01:33:50.2
2006-02-17	01:51:34.3
2006-06-30	01:31:25.3
2006-09-05	01:47:42.1
2006-06-07	01:47:45.6
2006-08-08	01:53:19.8
2006-03-30	01:31:44.3
2006-04-11	01:49:14.1
2006-01-16	01:35:16.6
2006-09-02	01:31:04.1
2006-06-25	01:34:12.4
2006-09-08	01:43:40.3
2006-10-02	01:36:53.5
2006-01-09	01:57:53.4
2006-12-21	01:42:19.5
2006-02-02	01:30:00.5
2006-11-08	01:31:38.5
2006-06-17	01:42:17.6
2006-10-27	01:45:20.4
2006-11-27	01:30:52.8
2006-08-01	01:32:02.7
2006-02-14	01:30:13.6
2006-10-17	01:47:44.5
2006-09-17	01:30:11.3
2006-10-26	01:50:06.1
2006-09-16	01:38:35.7
2006-12-06	01:40:39.0
2006-11-29	01:50:39.8
2006-04-19	01:31:44.1
2006-10-23	01:30:58.8
2006-03-23	01:41:44.1
2006-04-03	01:59:22.2
2006-03-17	01:43:56.7
